City,County,State,City Latitude,City Longitude,Closest Airport,Closest Airport ICAO,Distance to Airport KM,Distance to Airport Miles
Richland,Benton,WA,46.2824,-119.2938,Spokane International Airport,KGEG,199.89241199905032,124.2073879147443
St. Peters,St. Charles,MO,38.7824,-90.6061,St Louis Lambert International Airport,KSTL,20.809937928997453,12.930696102866662
South Hill,Pierce,WA,47.1203,-122.2848,Seattle Tacoma International Airport,KSEA,36.595487314598415,22.739381867256796
Hendersonville,Sumner,TN,36.3063,-86.5998,Nashville International Airport,KBNA,21.403853096602937,13.299737883259883
White Plains,Westchester,NY,41.022,-73.7549,John F Kennedy International Airport,KJFK,42.54659889994231,26.437231214375835
Huntersville,Mecklenburg,NC,35.4058,-80.8727,Charlotte Douglas International Airport,KCLT,22.26329082999136,13.833767738980727
Santee,San Diego,CA,32.8554,-116.9851,San Diego International Airport,KSAN,23.457505890685876,14.575818584302553
Jefferson City,Cole,MO,38.5676,-92.1759,St Louis Lambert International Airport,KSTL,158.09248535927563,98.23411733867553
Beckley,Raleigh,WV,37.7878,-81.1841,Piedmont Triad International Airport,KGSO,218.14857967194635,135.5512447290529
Arcadia,Los Angeles,CA,34.1342,-118.0373,Los Angeles International Airport,KLAX,40.26269181180417,25.01807712633093
Titusville,Brevard,FL,28.5727,-80.8193,Orlando Sanford International Airport,KSFB,46.72946048462193,29.036340936682112
Cartersville,Bartow,GA,34.1639,-84.8007,Hartsfield Jackson Atlanta International Airport,KATL,67.96379770514712,42.230746536604514
Walla Walla,Walla Walla,WA,46.067,-118.3366,Spokane International Airport,KGEG,183.14438223281465,113.80064456126271
Orland Park,Cook,IL,41.6074,-87.8619,Chicago Midway International Airport,KMDW,21.84130255370215,13.57155637735697
Weymouth,Norfolk,MA,42.1984,-70.9466,General Edward Lawrence Logan International Airport,KBOS,19.06683524493565,11.847582296347959
Parker,Douglas,CO,39.5084,-104.7753,Denver International Airport,KDEN,40.24860669894554,25.009325042851827
Palm Beach Gardens,Palm Beach,FL,26.8466,-80.1679,Palm Beach International Airport,KPBI,19.535847481011384,12.13901299229302
Bozeman,Gallatin,MT,45.6832,-111.0552,Billings Logan International Airport,KBIL,195.42255599268805,121.42994812424377
East Stroudsburg,Monroe,PA,41.0023,-75.1779,Newark Liberty International Airport,KEWR,91.61041119715632,56.92407113807046
Tamiami,Miami-Dade,FL,25.7556,-80.4016,Miami International Airport,KMIA,11.874711512945046,7.378603742452479
Huntington Park,Los Angeles,CA,33.98,-118.2167,Los Angeles International Airport,KLAX,18.128776721559785,11.26469974600767
Taunton,Bristol,MA,41.9036,-71.0943,General Edward Lawrence Logan International Airport,KBOS,51.75170242511812,32.157017437938556
Midwest City,Oklahoma,OK,35.463,-97.3709,Tulsa International Airport,KTUL,156.70112989176238,97.36956912220026
Medford,Middlesex,MA,42.4234,-71.1087,General Edward Lawrence Logan International Airport,KBOS,10.743528463415473,6.675719173546629
Goldsboro,Wayne,NC,35.3778,-77.972,Raleigh Durham International Airport,KRDU,92.30974660666247,57.35861802067779
Euless,Tarrant,TX,32.8508,-97.0799,Dallas Fort Worth International Airport,KDFW,6.4400524048495855,4.001663090864273
Manhattan,Riley,KS,39.1886,-96.6046,Kansas City International Airport,KMCI,163.26931338288048,101.45084917989651
Shoreline,King,WA,47.7564,-122.3426,Boeing Field King County International Airport,KBFI,25.357768922877078,15.756587304930838
Lake Havasu City,Mohave,AZ,34.5006,-114.3113,McCarran International Airport,KLAS,191.48909561469256,118.98580912901626
Smyrna,Cobb,GA,33.8633,-84.5168,Hartsfield Jackson Atlanta International Airport,KATL,26.497744255605433,16.464935145398655
Cape Girardeau,Cape Girardeau,MO,37.3108,-89.5597,St Louis Lambert International Airport,KSTL,174.92905354946228,108.69587591889363
Grants Pass,Josephine,OR,42.4333,-123.3317,Portland International Airport,KPDX,355.7326459460244,221.0420210906563
Blue Springs,Jackson,MO,39.0124,-94.2721,Kansas City International Airport,KMCI,49.56666881187487,30.799300479637264
Southaven,DeSoto,MS,34.9514,-89.9787,Memphis International Airport,KMEM,10.120434347050479,6.288546434747972
Tinley Park,Cook,IL,41.567,-87.805,Chicago Midway International Airport,KMDW,24.740319932387703,15.372922284771667
Diamond Bar,Los Angeles,CA,33.9991,-117.8161,Ontario International Airport,KONT,20.80796093489522,12.929467655668965
Pittsfield,Berkshire,MA,42.4517,-73.2605,Bradley International Airport,KBDL,74.2502443706072,46.13696344485744
Eagle Pass,Maverick,TX,28.7125,-100.484,San Antonio International Airport,KSAT,215.90826241642867,134.1591761076112
New Brunswick,Middlesex,NJ,40.487,-74.445,Newark Liberty International Airport,KEWR,32.65693708859783,20.29208018706654
Lenexa,Johnson,KS,38.9609,-94.8018,Kansas City International Airport,KMCI,38.19942830236906,23.736024603557023
Hazleton,Luzerne,PA,40.9504,-75.9724,Philadelphia International Airport,KPHL,134.96294189864017,83.86208516308832
Twin Falls,Twin Falls,ID,42.5645,-114.4615,Salt Lake City International Airport,KSLC,285.5405573415694,177.4266787639998
Brookhaven,DeKalb,GA,33.8744,-84.3314,Hartsfield Jackson Atlanta International Airport,KATL,27.902044957020458,17.33752715739775
Novato,Marin,CA,38.092,-122.5576,Metropolitan Oakland International Airport,KOAK,50.706968862336886,31.507850090352907
Tigard,Washington,OR,45.4237,-122.7845,Portland International Airport,KPDX,23.40614469525969,14.54390421666715
Aloha,Washington,OR,45.492,-122.8726,Portland International Airport,KPDX,23.937256134183997,14.87392156880527
Highland,San Bernardino,CA,34.1113,-117.1654,Ontario International Airport,KONT,40.58447890307435,25.21802635737799
Fountain Valley,Orange,CA,33.7105,-117.9514,Los Angeles International Airport,KLAX,49.440940967340275,30.72117681800539
Dearborn Heights,Wayne,MI,42.3164,-83.2769,MBS International Airport,KMBS,150.22894074106617,93.34793718300517
Grapevine,Tarrant,TX,32.9343,-97.0744,Dallas Fort Worth International Airport,KDFW,5.378660124605218,3.3421444960180935
Fond du Lac,Fond du Lac,WI,43.7718,-88.4396,Austin Straubel International Airport,KGRB,83.08480645044538,51.62650588588099
Ithaca,Tompkins,NY,42.4442,-76.5032,Syracuse Hancock International Airport,KSYR,80.93230426298933,50.289003018658796
Apple Valley,Dakota,MN,44.7457,-93.2006,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,15.247890499952465,9.474600017424063
Chicopee,Hampden,MA,42.1764,-72.5719,Bradley International Airport,KBDL,27.961695803055935,17.37459247517983
Wesley Chapel,Pasco,FL,28.2106,-82.3238,Tampa International Airport,KTPA,33.2467413175039,20.658567548546976
Oak Lawn,Cook,IL,41.7139,-87.7528,Chicago Midway International Airport,KMDW,8.017123247106605,4.981609492602528
Cathedral City,Riverside,CA,33.8363,-116.4642,Ontario International Airport,KONT,107.66939563226671,66.90266156729633
Hacienda Heights,Los Angeles,CA,33.997,-117.9728,Ontario International Airport,KONT,34.886240801253045,21.677305310163568
Delano,Kern,CA,35.767,-119.2637,Los Angeles International Airport,KLAX,217.37906034554254,135.07308758178218
Bentonville,Benton,AR,36.3546,-94.2306,Tulsa International Airport,KTUL,149.59185158115014,92.95206832720116
Stonecrest,DeKalb,GA,33.6842,-84.1372,Hartsfield Jackson Atlanta International Airport,KATL,27.436588227084467,17.048305750569348
Kettering,Montgomery,OH,39.6957,-84.1495,James M Cox Dayton International Airport,KDAY,23.747184457197736,14.755816502790307
Colton,San Bernardino,CA,34.0538,-117.3254,Ontario International Airport,KONT,25.39070839804052,15.777054946140515
Kingston,Ulster,NY,41.9295,-73.9968,Bradley International Airport,KBDL,108.66448926136911,67.52098408972404
West Haven,New Haven,CT,41.2739,-72.9672,Bradley International Airport,KBDL,77.62327941408917,48.23287027746788
St. Cloud,Osceola,FL,28.2294,-81.2829,Orlando International Airport,KMCO,22.385186257840505,13.909510047257864
Normal,McLean,IL,40.5218,-88.9881,General Wayne A. Downing Peoria International Airport,KPIA,61.61336357331495,38.284769659587
Berwyn,Cook,IL,41.8433,-87.7909,Chicago Midway International Airport,KMDW,7.125720815909416,4.4277176942466125
Arroyo Grande,San Luis Obispo,CA,35.1241,-120.5845,Los Angeles International Airport,KLAX,238.76185254802098,148.35973883198685
Minnetonka,Hennepin,MN,44.9322,-93.4598,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,19.556869056380982,12.152075193806319
Rosemead,Los Angeles,CA,34.0689,-118.0823,Los Angeles International Airport,KLAX,33.149368482761794,20.598062873375877
Milford,New Haven,CT,41.2256,-73.0616,Bradley International Airport,KBDL,85.33155707903096,53.022572020065965
Paramount,Los Angeles,CA,33.8976,-118.1652,Los Angeles International Airport,KLAX,22.952859867442843,14.2622460792648
Yucaipa,San Bernardino,CA,34.0336,-117.0429,Ontario International Airport,KONT,51.48128266238608,31.988986385466035
Brunswick,Glynn,GA,31.145,-81.474,Jacksonville International Airport,KJAX,75.2037231982318,46.729427728153134
Williamsport,Lycoming,PA,41.2398,-77.0371,Philadelphia International Airport,KPHL,214.83443025469037,133.49192772867326
Elyria,Lorain,OH,41.3761,-82.1063,Cleveland Hopkins International Airport,KCLE,21.75944485445532,13.520692360546729
Leesburg,Loudoun,VA,39.1058,-77.5544,Washington Dulles International Airport,KIAD,19.855342024203082,12.337537699989499
Mount Prospect,Cook,IL,42.0641,-87.9375,Chicago O'Hare International Airport,KORD,9.883476945481474,6.141307929786159
Pinellas Park,Pinellas,FL,27.8589,-82.7078,Tampa International Airport,KTPA,21.503339603585502,13.361555933487448
Bellevue,Sarpy,NE,41.1535,-95.9357,Des Moines International Airport,KDSM,194.3725842235441,120.77752590608466
West Sacramento,Yolo,CA,38.5557,-121.5504,Sacramento International Airport,KSMF,15.92940482010962,9.898073388357298
Apopka,Orange,FL,28.7014,-81.5304,Orlando Sanford International Airport,KSFB,29.787204927507656,18.508911270451346
Lewiston,Nez Perce,ID,46.3934,-116.9934,Spokane International Airport,KGEG,142.40674268777792,88.4874485919958
Grand Island,Hall,NE,40.9214,-98.3584,Kansas City International Airport,KMCI,358.65262220977013,222.8564102456315
Palm Desert,Riverside,CA,33.7378,-116.3695,Ontario International Airport,KONT,119.04192486641176,73.96922370455212
Milford city ,New Haven,CT,41.2256,-73.0625,Bradley International Airport,KBDL,85.35919413729893,53.0397448921264
Watertown,Jefferson,NY,43.9734,-75.9094,Syracuse Hancock International Airport,KSYR,97.1771980764306,60.38311218138937
Little Elm,Denton,TX,33.1856,-96.929,Dallas Fort Worth International Airport,KDFW,33.68202945500316,20.92904306089066
Chambersburg,Franklin,PA,39.9315,-77.6556,Washington Dulles International Airport,KIAD,111.08259586557162,69.02352589210528
Revere,Suffolk,MA,42.4192,-71.0036,General Edward Lawrence Logan International Airport,KBOS,6.106056327736581,3.7941275476332725
Peabody,Essex,MA,42.5335,-70.9724,General Edward Lawrence Logan International Airport,KBOS,19.00577395780356,11.809640571089147
Wylie,Collin,TX,33.0362,-96.5161,Dallas Fort Worth International Airport,KDFW,51.096729905193826,31.750036377266174
Beaufort,Beaufort,SC,32.4597,-80.7235,Savannah Hilton Head International Airport,KSAV,58.20161126043653,36.16480503083096
DeSoto,Dallas,TX,32.5992,-96.8633,Dallas Fort Worth International Airport,KDFW,36.90538230080587,22.931941686710505
Helena,Lewis and Clark,MT,46.5965,-112.0202,Billings Logan International Airport,KBIL,281.5838778317888,174.968112068992
Edina,Hennepin,MN,44.8914,-93.3602,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,10.953274518550089,6.8060493315208905
Aspen Hill,Montgomery,MD,39.0928,-77.0823,Washington Dulles International Airport,KIAD,36.23711098773253,22.516697138980547
Wheaton,DuPage,IL,41.8561,-88.1083,Chicago O'Hare International Airport,KORD,21.65768746952611,13.457463252164402
West New York,Hudson,NJ,40.7856,-74.0093,Newark Liberty International Airport,KEWR,16.956574837357646,10.536327254578726
Hoboken,Hudson,NJ,40.7453,-74.0279,Newark Liberty International Airport,KEWR,13.239226518400885,8.22647406881058
Lacey,Thurston,WA,47.046,-122.7934,Seattle Tacoma International Airport,KSEA,57.83591394915057,35.93757125368043
Summerville,Dorchester,SC,33.0015,-80.1799,Charleston Air Force Base-International Airport,KCHS,17.323712757662438,10.764456184684018
Oak Park,Cook,IL,41.8872,-87.7899,Chicago Midway International Airport,KMDW,11.67396355256754,7.253864741415156
Lompoc,Santa Barbara,CA,34.6618,-120.4714,Los Angeles International Airport,KLAX,205.71462104336186,127.82514093525901
Kentwood,Kent,MI,42.8852,-85.5925,MBS International Airport,KMBS,142.19819764743272,88.35786471002245
Sierra Vista,Cochise,AZ,31.563,-110.3153,Tucson International Airport / Morris Air National Guard Base,KTUS,85.0185689089232,52.8280901852203
Levittown,Bucks,PA,40.1537,-74.853,Philadelphia International Airport,KPHL,45.544536733045135,28.300063443256334
Madison,Madison,AL,34.7114,-86.7626,Huntsville International Carl T Jones Field,KHSV,8.329559072381,5.175748116276269
Smyrna,Rutherford,TN,35.9722,-86.5253,Nashville International Airport,KBNA,21.81179136072632,13.553218971964148
Glendora,Los Angeles,CA,34.1449,-117.8468,Ontario International Airport,KONT,24.69705138632071,15.346036456379762
Levittown,Nassau,NY,40.7241,-73.5125,John F Kennedy International Airport,KJFK,24.341071122800667,15.124840572859998
Burien,King,WA,47.4762,-122.3394,Seattle Tacoma International Airport,KSEA,3.7908384877045935,2.3555178601111884
Perth Amboy,Middlesex,NJ,40.5203,-74.2724,Newark Liberty International Airport,KEWR,21.054166813120762,13.082452897669024
Herriman,Salt Lake,UT,40.4899,-112.0171,Salt Lake City International Airport,KSLC,33.35518528595989,20.72595150735924
Farmington,San Juan,NM,36.7555,-108.1823,Albuquerque International Sunport,KABQ,237.60887061299957,147.6433090634443
New Bern,Craven,NC,35.0955,-77.0723,Raleigh Durham International Airport,KRDU,177.9836802040789,110.59393294882474
Placentia,Orange,CA,33.8807,-117.8553,Ontario International Airport,KONT,30.494760589646614,18.948565981301424
Hinesville,Liberty,GA,31.8247,-81.6135,Savannah Hilton Head International Airport,KSAV,51.38278474140222,31.927782614106786
Beaumont,Riverside,CA,33.9076,-116.9766,Ontario International Airport,KONT,59.89040147899051,37.21417063548211
Collierville,Shelby,TN,35.0471,-89.6988,Memphis International Airport,KMEM,25.30423650110619,15.723323799776153
West Lafayette,Tippecanoe,IN,40.4432,-86.9239,Indianapolis International Airport,KIND,96.86823867038588,60.191133704504075
Florissant,St. Louis,MO,38.7996,-90.3269,St Louis Lambert International Airport,KSTL,6.78230243191161,4.214327400879836
Hoffman Estates,Cook,IL,42.0639,-88.1468,Chicago O'Hare International Airport,KORD,22.12677691533706,13.748941924015288
Queen Creek,Maricopa,AZ,33.2386,-111.6343,Phoenix Sky Harbor International Airport,KPHX,41.28796014640435,25.655149341723448
Aliso Viejo,Orange,CA,33.5792,-117.7289,Ontario International Airport,KONT,54.31850975517604,33.751957588785444
Kannapolis,Cabarrus,NC,35.4764,-80.6403,Charlotte Douglas International Airport,KCLT,40.06980135899443,24.8982205542
Maricopa,Pinal,AZ,33.0404,-112.0006,Phoenix Sky Harbor International Airport,KPHX,43.81252430058122,27.223840799681312
Methuen Town,Essex,MA,42.734,-71.1889,General Edward Lawrence Logan International Airport,KBOS,43.776418443467584,27.201405659919587
Sahuarita,Pima,AZ,31.9323,-110.9654,Tucson International Airport / Morris Air National Guard Base,KTUS,20.478721232697428,12.72488758682668
Rowland Heights,Los Angeles,CA,33.9716,-117.8911,Ontario International Airport,KONT,28.337821276351146,17.608306011871843
Traverse City,Grand Traverse,MI,44.7547,-85.6035,MBS International Airport,KMBS,182.31997953407657,113.2883844670646
Wheaton,Montgomery,MD,39.0492,-77.0572,Washington Dulles International Airport,KIAD,36.360888968570805,22.593609211467605
Catalina Foothills,Pima,AZ,32.3041,-110.8835,Tucson International Airport / Morris Air National Guard Base,KTUS,21.64389448334239,13.448892687787842
Cookeville,Putnam,TN,36.1484,-85.5114,Nashville International Airport,KBNA,104.8149728388146,65.12900545082164
Mishawaka,St. Joseph,IN,41.6736,-86.1669,Fort Wayne International Airport,KFWA,112.06603062408651,69.63460392812539
Plainfield,Union,NJ,40.6154,-74.4157,Newark Liberty International Airport,KEWR,22.531398273443685,14.00036198284763
Bullhead City,Mohave,AZ,35.1205,-114.546,McCarran International Airport,KLAS,119.94695548834174,74.5315836681375
Ashburn,Loudoun,VA,39.03,-77.4711,Washington Dulles International Airport,KIAD,9.598672247656019,5.9643384929327175
North Bethesda,Montgomery,MD,39.0393,-77.1191,Washington Dulles International Airport,KIAD,30.94989514773241,19.231373487820665
Forney,Kaufman,TX,32.744,-96.4529,Dallas Fort Worth International Airport,KDFW,57.25417735317813,35.57609688695712
Severn,Anne Arundel,MD,39.1355,-76.6958,Baltimore/Washington International Thurgood Marshall Airport,KBWI,5.030693808393099,3.1259282485537905
Azusa,Los Angeles,CA,34.1386,-117.9124,Ontario International Airport,KONT,30.10875128459645,18.70871091621124
